Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG
86,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
87,thematic,Politics_Government,95,0,0.33830613,0.329697,0.137
88,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
89,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
90,thematic,Politics_Government,99,1,0.33830613,0.329697,0.137
91,thematic,Politics_Government,95,1,0.33830613,0.329697,0.137
92,thematic,Politics_Government,97,1,0.33830613,0.329697,0.137
93,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
94,thematic,Politics_Government,100,NA,0.33830613,0.329697,0.137
95,thematic,Politics_Government,90,1,0.33830613,0.329697,0.137
96,thematic,Politics_Government,95,1,0.33830613,0.329697,0.137
97,thematic,Politics_Government,90,1,0.33830613,0.329697,0.137
98,thematic,Politics_Government,95,0,0.33830613,0.329697,0.137
99,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
100,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
101,thematic,Politics_Government,90,1,0.33830613,0.329697,0.137
102,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
103,thematic,Politics_Government,60,0,0.33830613,0.329697,0.137
104,thematic,Politics_Government,NA,1,0.33830613,0.329697,0.137
105,thematic,Politics_Government,80,1,0.33830613,0.329697,0.137
106,thematic,Politics_Government,NA,NA,0.33830613,0.329697,0.137
107,thematic,Politics_Government,78,1,0.33830613,0.329697,0.137
108,thematic,Politics_Government,95,1,0.33830613,0.329697,0.137
109,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
110,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
111,thematic,Politics_Government,100,1,0.33830613,0.329697,0.137
112,thematic,Politics_Government,100,0,0.33830613,0.329697,0.137
70,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
71,thematic,Calf_Cow,65,1,0.516096895,0.691352,0.697
72,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
73,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
74,thematic,Calf_Cow,60,1,0.516096895,0.691352,0.697
75,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
76,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
77,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
78,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
79,thematic,Calf_Cow,90,1,0.516096895,0.691352,0.697
80,thematic,Calf_Cow,95,1,0.516096895,0.691352,0.697
81,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
82,thematic,Calf_Cow,80,1,0.516096895,0.691352,0.697
83,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
84,thematic,Calf_Cow,NA,NA,0.516096895,0.691352,0.697
85,thematic,Calf_Cow,90,1,0.516096895,0.691352,0.697
86,thematic,Calf_Cow,0,1,0.516096895,0.691352,0.697
87,thematic,Calf_Cow,90,1,0.516096895,0.691352,0.697
88,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
89,thematic,Calf_Cow,90,1,0.516096895,0.691352,0.697
90,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
91,thematic,Calf_Cow,95,0,0.516096895,0.691352,0.697
92,thematic,Calf_Cow,94,1,0.516096895,0.691352,0.697
93,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
94,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
95,thematic,Calf_Cow,95,1,0.516096895,0.691352,0.697
96,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
97,thematic,Calf_Cow,70,1,0.516096895,0.691352,0.697
98,thematic,Calf_Cow,80,1,0.516096895,0.691352,0.697
99,thematic,Calf_Cow,80,1,0.516096895,0.691352,0.697
100,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
101,thematic,Calf_Cow,80,1,0.516096895,0.691352,0.697
102,thematic,Calf_Cow,80,1,0.516096895,0.691352,0.697
103,thematic,Calf_Cow,40,0,0.516096895,0.691352,0.697
104,thematic,Calf_Cow,NA,0,0.516096895,0.691352,0.697
105,thematic,Calf_Cow,90,1,0.516096895,0.691352,0.697
106,thematic,Calf_Cow,NA,NA,0.516096895,0.691352,0.697
107,thematic,Calf_Cow,91,1,0.516096895,0.691352,0.697
108,thematic,Calf_Cow,90,1,0.516096895,0.691352,0.697
109,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
110,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
111,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
112,thematic,Calf_Cow,100,1,0.516096895,0.691352,0.697
70,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
71,thematic,Rain_Wet,60,0,0.364487448,0.624239,0.244
72,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
73,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
74,thematic,Rain_Wet,55,0,0.364487448,0.624239,0.244
75,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
76,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
77,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
78,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
79,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
80,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
81,thematic,Rain_Wet,75,1,0.364487448,0.624239,0.244
82,thematic,Rain_Wet,80,1,0.364487448,0.624239,0.244
83,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
84,thematic,Rain_Wet,NA,NA,0.364487448,0.624239,0.244
85,thematic,Rain_Wet,90,1,0.364487448,0.624239,0.244
86,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
87,thematic,Rain_Wet,90,1,0.364487448,0.624239,0.244
88,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
89,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
90,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
91,thematic,Rain_Wet,80,0,0.364487448,0.624239,0.244
92,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
93,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
94,thematic,Rain_Wet,100,NA,0.364487448,0.624239,0.244
95,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
96,thematic,Rain_Wet,95,1,0.364487448,0.624239,0.244
97,thematic,Rain_Wet,85,1,0.364487448,0.624239,0.244
98,thematic,Rain_Wet,95,1,0.364487448,0.624239,0.244
99,thematic,Rain_Wet,60,0,0.364487448,0.624239,0.244
100,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
101,thematic,Rain_Wet,90,1,0.364487448,0.624239,0.244
102,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
103,thematic,Rain_Wet,70,0,0.364487448,0.624239,0.244
104,thematic,Rain_Wet,NA,0,0.364487448,0.624239,0.244
105,thematic,Rain_Wet,65,1,0.364487448,0.624239,0.244
106,thematic,Rain_Wet,NA,NA,0.364487448,0.624239,0.244
107,thematic,Rain_Wet,92,1,0.364487448,0.624239,0.244
108,thematic,Rain_Wet,85,0,0.364487448,0.624239,0.244
109,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
110,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
111,thematic,Rain_Wet,100,1,0.364487448,0.624239,0.244
112,thematic,Rain_Wet,100,0,0.364487448,0.624239,0.244
70,thematic,Sack_Bag,50,0,0.571197222,0.470007,0.444
71,thematic,Sack_Bag,60,0,0.571197222,0.470007,0.444
72,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
73,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
74,thematic,Sack_Bag,50,1,0.571197222,0.470007,0.444
75,thematic,Sack_Bag,100,0,0.571197222,0.470007,0.444
76,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
77,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
78,thematic,Sack_Bag,90,0,0.571197222,0.470007,0.444
79,thematic,Sack_Bag,90,1,0.571197222,0.470007,0.444
80,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
81,thematic,Sack_Bag,49,1,0.571197222,0.470007,0.444
82,thematic,Sack_Bag,80,0,0.571197222,0.470007,0.444
83,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
84,thematic,Sack_Bag,NA,NA,0.571197222,0.470007,0.444
85,thematic,Sack_Bag,90,1,0.571197222,0.470007,0.444
86,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
87,thematic,Sack_Bag,90,1,0.571197222,0.470007,0.444
88,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
89,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
90,thematic,Sack_Bag,65,1,0.571197222,0.470007,0.444
91,thematic,Sack_Bag,95,1,0.571197222,0.470007,0.444
92,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
93,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
94,thematic,Sack_Bag,100,NA,0.571197222,0.470007,0.444
95,thematic,Sack_Bag,90,1,0.571197222,0.470007,0.444
96,thematic,Sack_Bag,95,1,0.571197222,0.470007,0.444
97,thematic,Sack_Bag,40,1,0.571197222,0.470007,0.444
98,thematic,Sack_Bag,85,1,0.571197222,0.470007,0.444
99,thematic,Sack_Bag,70,0,0.571197222,0.470007,0.444
100,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
101,thematic,Sack_Bag,60,1,0.571197222,0.470007,0.444
102,thematic,Sack_Bag,40,1,0.571197222,0.470007,0.444
103,thematic,Sack_Bag,80,1,0.571197222,0.470007,0.444
104,thematic,Sack_Bag,NA,1,0.571197222,0.470007,0.444
105,thematic,Sack_Bag,60,1,0.571197222,0.470007,0.444
106,thematic,Sack_Bag,NA,0,0.571197222,0.470007,0.444
107,thematic,Sack_Bag,69,1,0.571197222,0.470007,0.444
108,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
109,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
110,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
111,thematic,Sack_Bag,100,1,0.571197222,0.470007,0.444
112,thematic,Sack_Bag,50,1,0.571197222,0.470007,0.444
70,thematic,Cheese_Bread,50,0,0.359457734,0.733204,0.03
71,thematic,Cheese_Bread,100,0,0.359457734,0.733204,0.03
72,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
73,thematic,Cheese_Bread,0,1,0.359457734,0.733204,0.03
74,thematic,Cheese_Bread,30,1,0.359457734,0.733204,0.03
75,thematic,Cheese_Bread,70,0,0.359457734,0.733204,0.03
76,thematic,Cheese_Bread,50,1,0.359457734,0.733204,0.03
77,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
78,thematic,Cheese_Bread,50,0,0.359457734,0.733204,0.03
79,thematic,Cheese_Bread,65,NA,0.359457734,0.733204,0.03
80,thematic,Cheese_Bread,80,0,0.359457734,0.733204,0.03
81,thematic,Cheese_Bread,2,1,0.359457734,0.733204,0.03
82,thematic,Cheese_Bread,50,0,0.359457734,0.733204,0.03
83,thematic,Cheese_Bread,50,0,0.359457734,0.733204,0.03
84,thematic,Cheese_Bread,NA,NA,0.359457734,0.733204,0.03
85,thematic,Cheese_Bread,60,1,0.359457734,0.733204,0.03
86,thematic,Cheese_Bread,10,1,0.359457734,0.733204,0.03
87,thematic,Cheese_Bread,75,1,0.359457734,0.733204,0.03
88,thematic,Cheese_Bread,50,0,0.359457734,0.733204,0.03
89,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
90,thematic,Cheese_Bread,69,0,0.359457734,0.733204,0.03
91,thematic,Cheese_Bread,90,0,0.359457734,0.733204,0.03
92,thematic,Cheese_Bread,67,1,0.359457734,0.733204,0.03
93,thematic,Cheese_Bread,50,1,0.359457734,0.733204,0.03
94,thematic,Cheese_Bread,0,NA,0.359457734,0.733204,0.03
95,thematic,Cheese_Bread,5,0,0.359457734,0.733204,0.03
96,thematic,Cheese_Bread,70,0,0.359457734,0.733204,0.03
97,thematic,Cheese_Bread,60,1,0.359457734,0.733204,0.03
98,thematic,Cheese_Bread,95,0,0.359457734,0.733204,0.03
99,thematic,Cheese_Bread,40,0,0.359457734,0.733204,0.03
100,thematic,Cheese_Bread,75,1,0.359457734,0.733204,0.03
101,thematic,Cheese_Bread,60,1,0.359457734,0.733204,0.03
102,thematic,Cheese_Bread,75,1,0.359457734,0.733204,0.03
103,thematic,Cheese_Bread,60,1,0.359457734,0.733204,0.03
104,thematic,Cheese_Bread,NA,1,0.359457734,0.733204,0.03
105,thematic,Cheese_Bread,80,1,0.359457734,0.733204,0.03
106,thematic,Cheese_Bread,NA,NA,0.359457734,0.733204,0.03
107,thematic,Cheese_Bread,8,1,0.359457734,0.733204,0.03
108,thematic,Cheese_Bread,95,0,0.359457734,0.733204,0.03
109,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
110,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
111,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
112,thematic,Cheese_Bread,100,1,0.359457734,0.733204,0.03
70,thematic,Cape_Coat,50,0,0.390758365,0.125256,0.033
71,thematic,Cape_Coat,40,0,0.390758365,0.125256,0.033
72,thematic,Cape_Coat,100,1,0.390758365,0.125256,0.033
73,thematic,Cape_Coat,0,1,0.390758365,0.125256,0.033
74,thematic,Cape_Coat,55,0,0.390758365,0.125256,0.033
75,thematic,Cape_Coat,80,1,0.390758365,0.125256,0.033
76,thematic,Cape_Coat,75,1,0.390758365,0.125256,0.033
77,thematic,Cape_Coat,60,1,0.390758365,0.125256,0.033
78,thematic,Cape_Coat,75,1,0.390758365,0.125256,0.033
79,thematic,Cape_Coat,55,1,0.390758365,0.125256,0.033
80,thematic,Cape_Coat,90,1,0.390758365,0.125256,0.033
81,thematic,Cape_Coat,60,1,0.390758365,0.125256,0.033
82,thematic,Cape_Coat,50,1,0.390758365,0.125256,0.033
83,thematic,Cape_Coat,50,1,0.390758365,0.125256,0.033
84,thematic,Cape_Coat,NA,NA,0.390758365,0.125256,0.033
85,thematic,Cape_Coat,0,0,0.390758365,0.125256,0.033
86,thematic,Cape_Coat,50,0,0.390758365,0.125256,0.033
87,thematic,Cape_Coat,25,1,0.390758365,0.125256,0.033
88,thematic,Cape_Coat,30,1,0.390758365,0.125256,0.033
89,thematic,Cape_Coat,60,0,0.390758365,0.125256,0.033
90,thematic,Cape_Coat,55,1,0.390758365,0.125256,0.033
91,thematic,Cape_Coat,90,1,0.390758365,0.125256,0.033
92,thematic,Cape_Coat,64,1,0.390758365,0.125256,0.033
93,thematic,Cape_Coat,50,0,0.390758365,0.125256,0.033
94,thematic,Cape_Coat,100,1,0.390758365,0.125256,0.033
95,thematic,Cape_Coat,50,1,0.390758365,0.125256,0.033
96,thematic,Cape_Coat,80,0,0.390758365,0.125256,0.033
97,thematic,Cape_Coat,5,1,0.390758365,0.125256,0.033
98,thematic,Cape_Coat,80,1,0.390758365,0.125256,0.033
99,thematic,Cape_Coat,0,1,0.390758365,0.125256,0.033
100,thematic,Cape_Coat,50,0,0.390758365,0.125256,0.033
101,thematic,Cape_Coat,70,0,0.390758365,0.125256,0.033
102,thematic,Cape_Coat,50,0,0.390758365,0.125256,0.033
103,thematic,Cape_Coat,50,0,0.390758365,0.125256,0.033
104,thematic,Cape_Coat,NA,0,0.390758365,0.125256,0.033
105,thematic,Cape_Coat,50,1,0.390758365,0.125256,0.033
106,thematic,Cape_Coat,NA,NA,0.390758365,0.125256,0.033
107,thematic,Cape_Coat,8,1,0.390758365,0.125256,0.033
108,thematic,Cape_Coat,65,1,0.390758365,0.125256,0.033
109,thematic,Cape_Coat,0,0,0.390758365,0.125256,0.033
110,thematic,Cape_Coat,100,1,0.390758365,0.125256,0.033
111,thematic,Cape_Coat,100,1,0.390758365,0.125256,0.033
112,thematic,Cape_Coat,100,0,0.390758365,0.125256,0.033
70,thematic,Cook_Kitchen,50,0,0.533241827,0.47489,0.016
71,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
72,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
73,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
74,thematic,Cook_Kitchen,50,0,0.533241827,0.47489,0.016
75,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
76,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
77,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
78,thematic,Cook_Kitchen,90,1,0.533241827,0.47489,0.016
79,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
80,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
81,thematic,Cook_Kitchen,34,1,0.533241827,0.47489,0.016
82,thematic,Cook_Kitchen,90,1,0.533241827,0.47489,0.016
83,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
84,thematic,Cook_Kitchen,NA,NA,0.533241827,0.47489,0.016
85,thematic,Cook_Kitchen,90,1,0.533241827,0.47489,0.016
86,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
87,thematic,Cook_Kitchen,80,1,0.533241827,0.47489,0.016
88,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
89,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
90,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
91,thematic,Cook_Kitchen,95,0,0.533241827,0.47489,0.016
92,thematic,Cook_Kitchen,91,1,0.533241827,0.47489,0.016
93,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
94,thematic,Cook_Kitchen,100,NA,0.533241827,0.47489,0.016
95,thematic,Cook_Kitchen,90,0,0.533241827,0.47489,0.016
96,thematic,Cook_Kitchen,95,1,0.533241827,0.47489,0.016
97,thematic,Cook_Kitchen,80,1,0.533241827,0.47489,0.016
98,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
99,thematic,Cook_Kitchen,60,0,0.533241827,0.47489,0.016
100,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
101,thematic,Cook_Kitchen,90,1,0.533241827,0.47489,0.016
102,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
103,thematic,Cook_Kitchen,90,1,0.533241827,0.47489,0.016
104,thematic,Cook_Kitchen,NA,1,0.533241827,0.47489,0.016
105,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
106,thematic,Cook_Kitchen,NA,NA,0.533241827,0.47489,0.016
107,thematic,Cook_Kitchen,74,1,0.533241827,0.47489,0.016
108,thematic,Cook_Kitchen,95,0,0.533241827,0.47489,0.016
109,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
110,thematic,Cook_Kitchen,100,1,0.533241827,0.47489,0.016
111,thematic,Cook_Kitchen,90,1,0.533241827,0.47489,0.016
112,thematic,Cook_Kitchen,100,0,0.533241827,0.47489,0.016
70,thematic,Asia_Africa,50,0,0.805110125,0.363597,0.145
71,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145
72,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145
73,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145
74,thematic,Asia_Africa,35,1,0.805110125,0.363597,0.145
75,thematic,Asia_Africa,100,1,0.805110125,0.363597,0.145
76,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145
77,thematic,Asia_Africa,100,1,0.805110125,0.363597,0.145
78,thematic,Asia_Africa,25,1,0.805110125,0.363597,0.145
79,thematic,Asia_Africa,90,0,0.805110125,0.363597,0.145
80,thematic,Asia_Africa,70,1,0.805110125,0.363597,0.145
81,thematic,Asia_Africa,50,1,0.805110125,0.363597,0.145
82,thematic,Asia_Africa,80,1,0.805110125,0.363597,0.145
83,thematic,Asia_Africa,20,0,0.805110125,0.363597,0.145
84,thematic,Asia_Africa,NA,NA,0.805110125,0.363597,0.145
85,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145
86,thematic,Asia_Africa,50,0,0.805110125,0.363597,0.145
87,thematic,Asia_Africa,10,1,0.805110125,0.363597,0.145
88,thematic,Asia_Africa,60,1,0.805110125,0.363597,0.145
89,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145
90,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145
91,thematic,Asia_Africa,80,0,0.805110125,0.363597,0.145
92,thematic,Asia_Africa,55,1,0.805110125,0.363597,0.145
93,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145
94,thematic,Asia_Africa,100,NA,0.805110125,0.363597,0.145
95,thematic,Asia_Africa,20,1,0.805110125,0.363597,0.145
96,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145
97,thematic,Asia_Africa,10,1,0.805110125,0.363597,0.145
98,thematic,Asia_Africa,85,1,0.805110125,0.363597,0.145
99,thematic,Asia_Africa,50,1,0.805110125,0.363597,0.145
100,thematic,Asia_Africa,100,1,0.805110125,0.363597,0.145
101,thematic,Asia_Africa,90,1,0.805110125,0.363597,0.145
102,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145
103,thematic,Asia_Africa,20,0,0.805110125,0.363597,0.145
104,thematic,Asia_Africa,NA,1,0.805110125,0.363597,0.145
105,thematic,Asia_Africa,60,1,0.805110125,0.363597,0.145
106,thematic,Asia_Africa,NA,NA,0.805110125,0.363597,0.145
107,thematic,Asia_Africa,24,1,0.805110125,0.363597,0.145
108,thematic,Asia_Africa,70,1,0.805110125,0.363597,0.145
109,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145
110,thematic,Asia_Africa,50,1,0.805110125,0.363597,0.145
111,thematic,Asia_Africa,60,1,0.805110125,0.363597,0.145
112,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145
70,thematic,There_Here,100,1,0.801641914,0.566693,0.743
71,thematic,There_Here,50,0,0.801641914,0.566693,0.743
72,thematic,There_Here,100,1,0.801641914,0.566693,0.743
73,thematic,There_Here,100,1,0.801641914,0.566693,0.743
74,thematic,There_Here,30,0,0.801641914,0.566693,0.743
75,thematic,There_Here,100,1,0.801641914,0.566693,0.743
76,thematic,There_Here,100,1,0.801641914,0.566693,0.743
77,thematic,There_Here,100,1,0.801641914,0.566693,0.743
78,thematic,There_Here,75,1,0.801641914,0.566693,0.743
79,thematic,There_Here,90,1,0.801641914,0.566693,0.743
80,thematic,There_Here,85,1,0.801641914,0.566693,0.743
81,thematic,There_Here,100,1,0.801641914,0.566693,0.743
82,thematic,There_Here,80,1,0.801641914,0.566693,0.743
83,thematic,There_Here,50,1,0.801641914,0.566693,0.743
84,thematic,There_Here,NA,NA,0.801641914,0.566693,0.743
85,thematic,There_Here,80,1,0.801641914,0.566693,0.743
86,thematic,There_Here,100,1,0.801641914,0.566693,0.743
87,thematic,There_Here,10,1,0.801641914,0.566693,0.743
88,thematic,There_Here,50,1,0.801641914,0.566693,0.743
89,thematic,There_Here,70,1,0.801641914,0.566693,0.743
90,thematic,There_Here,85,1,0.801641914,0.566693,0.743
91,thematic,There_Here,70,1,0.801641914,0.566693,0.743
92,thematic,There_Here,75,1,0.801641914,0.566693,0.743
93,thematic,There_Here,100,1,0.801641914,0.566693,0.743
94,thematic,There_Here,0,1,0.801641914,0.566693,0.743
95,thematic,There_Here,40,1,0.801641914,0.566693,0.743
96,thematic,There_Here,20,1,0.801641914,0.566693,0.743
97,thematic,There_Here,70,1,0.801641914,0.566693,0.743
98,thematic,There_Here,90,0,0.801641914,0.566693,0.743
99,thematic,There_Here,100,1,0.801641914,0.566693,0.743
100,thematic,There_Here,75,1,0.801641914,0.566693,0.743
101,thematic,There_Here,60,1,0.801641914,0.566693,0.743
102,thematic,There_Here,50,1,0.801641914,0.566693,0.743
103,thematic,There_Here,60,0,0.801641914,0.566693,0.743
104,thematic,There_Here,NA,1,0.801641914,0.566693,0.743
105,thematic,There_Here,80,1,0.801641914,0.566693,0.743
106,thematic,There_Here,NA,NA,0.801641914,0.566693,0.743
107,thematic,There_Here,80,1,0.801641914,0.566693,0.743
108,thematic,There_Here,75,1,0.801641914,0.566693,0.743
109,thematic,There_Here,100,1,0.801641914,0.566693,0.743
110,thematic,There_Here,100,1,0.801641914,0.566693,0.743
111,thematic,There_Here,70,1,0.801641914,0.566693,0.743
112,thematic,There_Here,75,1,0.801641914,0.566693,0.743
70,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
71,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
72,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
73,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
74,thematic,Brother_Sister,30,1,0.764729071,0.757282,0.746
75,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
76,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
77,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
78,thematic,Brother_Sister,75,1,0.764729071,0.757282,0.746
79,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
80,thematic,Brother_Sister,98,1,0.764729071,0.757282,0.746
81,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
82,thematic,Brother_Sister,80,1,0.764729071,0.757282,0.746
83,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
84,thematic,Brother_Sister,NA,NA,0.764729071,0.757282,0.746
85,thematic,Brother_Sister,70,1,0.764729071,0.757282,0.746
86,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
87,thematic,Brother_Sister,80,1,0.764729071,0.757282,0.746
88,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
89,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
90,thematic,Brother_Sister,95,1,0.764729071,0.757282,0.746
91,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
92,thematic,Brother_Sister,90,1,0.764729071,0.757282,0.746
93,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
94,thematic,Brother_Sister,0,NA,0.764729071,0.757282,0.746
95,thematic,Brother_Sister,80,1,0.764729071,0.757282,0.746
96,thematic,Brother_Sister,95,1,0.764729071,0.757282,0.746
97,thematic,Brother_Sister,65,1,0.764729071,0.757282,0.746
98,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
99,thematic,Brother_Sister,90,1,0.764729071,0.757282,0.746
100,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
101,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
102,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
103,thematic,Brother_Sister,70,1,0.764729071,0.757282,0.746
104,thematic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
105,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
106,thematic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
107,thematic,Brother_Sister,95,1,0.764729071,0.757282,0.746
108,thematic,Brother_Sister,90,1,0.764729071,0.757282,0.746
109,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
110,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
111,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
112,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
70,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
71,thematic,Adolescent_Juvenile,30,0,0.721281428,0.31405,0.014
72,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
73,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
74,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
75,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
76,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
