"","Partno","Judgment","Word Pair","Judged Value"
"719",56,"Associative","High...School",20
"720",57,"Associative","High...School",90
"721",58,"Associative","High...School",90
"722",59,"Associative","High...School",85
"723",60,"Associative","High...School",90
"724",61,"Associative","High...School",22
"725",62,"Associative","High...School",80
"726",63,"Associative","High...School",70
"727",64,"Associative","High...School",20
"728",65,"Associative","High...School",80
"729",66,"Associative","High...School",60
"730",67,"Associative","High...School",60
"731",68,"Associative","High...School",90
"732",69,"Associative","High...School",99
"733",70,"Associative","High...School",95
"734",71,"Associative","High...School",90
"735",72,"Associative","High...School",20
"736",73,"Associative","High...School",50
"737",74,"Associative","High...School",15
"738",75,"Associative","High...School",95
"739",76,"Associative","High...School",80
"740",77,"Associative","High...School",90
"741",78,"Associative","High...School",5
"742",79,"Thematic","High...School",10
"743",80,"Thematic","High...School",30
"744",81,"Thematic","High...School",70
"745",82,"Thematic","High...School",35
"746",83,"Thematic","High...School",45
"747",84,"Thematic","High...School",50
"748",85,"Thematic","High...School",70
"749",86,"Thematic","High...School",NA
"750",87,"Thematic","High...School",100
"751",88,"Thematic","High...School",10
"752",89,"Thematic","High...School",50
"753",90,"Thematic","High...School",NA
"754",91,"Thematic","High...School",50
"755",92,"Thematic","High...School",89
"756",93,"Thematic","High...School",99
"757",94,"Thematic","High...School",25
"758",95,"Thematic","High...School",20
"759",96,"Thematic","High...School",70
"760",97,"Thematic","High...School",10
"761",98,"Thematic","High...School",70
"762",99,"Thematic","High...School",NA
"763",100,"Thematic","High...School",50
"764",101,"Thematic","High...School",85
"765",102,"Thematic","High...School",10
"766",103,"Thematic","High...School",55
"767",104,"Thematic","High...School",90
"768",105,"Thematic","High...School",10
"769",106,"Thematic","High...School",95
"770",107,"Thematic","High...School",40
"771",108,"Thematic","High...School",25
"772",109,"Thematic","High...School",25
"773",110,"Thematic","High...School",50
"774",111,"Thematic","High...School",100
"775",112,"Thematic","High...School",70
"776",113,"Thematic","High...School",99
"777",114,"Thematic","High...School",NA
"778",115,"Thematic","High...School",30
"779",116,"Thematic","High...School",90
"780",117,"Thematic","High...School",0
"781",118,"Thematic","High...School",80
"782",119,"Thematic","High...School",NA
"783",120,"Thematic","High...School",5
"784",121,"Thematic","High...School",50
"785",122,"Thematic","High...School",100
"786",123,"Thematic","High...School",20
"787",124,"Thematic","High...School",90
"788",125,"Thematic","High...School",90
"789",126,"Thematic","High...School",30
"790",127,"Thematic","High...School",45
"791",128,"Thematic","High...School",100
"792",129,"Thematic","High...School",100
"793",130,"Thematic","High...School",70
"794",131,"Thematic","High...School",70
"795",132,"Thematic","High...School",50
"796",133,"Thematic","High...School",80
"797",314,"Thematic","High...School",65
"798",135,"Thematic","High...School",70
"799",136,"Thematic","High...School",75
"800",137,"Thematic","High...School",80
"801",138,"Thematic","High...School",20
"802",139,"Thematic","High...School",45
"803",140,"Thematic","High...School",80
"804",141,"Thematic","High...School",100
"805",142,"Thematic","High...School",75
"806",143,"Thematic","High...School",100
"807",144,"Thematic","High...School",NA
"808",145,"Thematic","High...School",40
"809",146,"Thematic","High...School",0
"810",147,"Semantic","High...School",45
"811",148,"Semantic","High...School",60
"812",149,"Semantic","High...School",100
"813",150,"Semantic","High...School",70
"814",151,"Semantic","High...School",67
"815",152,"Semantic","High...School",78
"816",153,"Semantic","High...School",60
"817",154,"Semantic","High...School",50
"818",155,"Semantic","High...School",NA
"819",156,"Semantic","High...School",50
"820",157,"Semantic","High...School",99
"821",158,"Semantic","High...School",100
"822",159,"Semantic","High...School",10
"823",160,"Semantic","High...School",50
"824",161,"Semantic","High...School",68
"825",162,"Semantic","High...School",95
"826",163,"Semantic","High...School",60
"827",164,"Semantic","High...School",60
"828",165,"Semantic","High...School",90
"829",166,"Semantic","High...School",NA
"830",167,"Semantic","High...School",100
"831",168,"Semantic","High...School",49
"832",169,"Semantic","High...School",100
"833",170,"Semantic","High...School",75
"834",171,"Semantic","High...School",65
"835",172,"Semantic","High...School",50
"836",173,"Semantic","High...School",80
"837",174,"Semantic","High...School",40
"838",175,"Semantic","High...School",100
"839",176,"Semantic","High...School",60
"840",177,"Semantic","High...School",0
"841",178,"Semantic","High...School",100
"842",179,"Semantic","High...School",10
"843",180,"Semantic","High...School",60
"844",181,"Semantic","High...School",50
"845",182,"Semantic","High...School",100
"846",183,"Semantic","High...School",65
"847",184,"Semantic","High...School",70
"848",185,"Semantic","High...School",60
"849",186,"Semantic","High...School",60
"850",187,"Semantic","High...School",50
"851",188,"Semantic","High...School",80
"852",189,"Semantic","High...School",97
"853",190,"Semantic","High...School",90
"854",191,"Semantic","High...School",80
"855",192,"Semantic","High...School",70
"856",193,"Semantic","High...School",70
"857",194,"Semantic","High...School",100
"858",195,"Semantic","High...School",0
"859",196,"Semantic","High...School",50
"860",197,"Semantic","High...School",NA
"861",198,"Semantic","High...School",70
"862",199,"Semantic","High...School",0
"863",200,"Semantic","High...School",90
"864",201,"Semantic","High...School",90
"865",202,"Semantic","High...School",90
"866",203,"Semantic","High...School",0
"867",204,"Semantic","High...School",0
"868",205,"Semantic","High...School",50
"869",206,"Semantic","High...School",40
"870",207,"Semantic","High...School",60
"871",208,"Semantic","High...School",50
"872",209,"Semantic","High...School",70
"873",210,"Semantic","High...School",0
"874",211,"Semantic","High...School",20
"875",212,"Semantic","High...School",0
"876",213,"Semantic","High...School",8
"877",214,"Semantic","High...School",100
"878",215,"Semantic","High...School",45
"879",216,"Semantic","High...School",10
"880",217,"Semantic","High...School",100
"881",218,"Semantic","High...School",20
"882",219,"Semantic","High...School",0
"883",220,"Semantic","High...School",100
"884",221,"Semantic","High...School",50
"885",1,"Associative","Food...Drink",80
"886",2,"Associative","Food...Drink",92
"887",3,"Associative","Food...Drink",85
"888",4,"Associative","Food...Drink",80
"889",5,"Associative","Food...Drink",NA
"890",6,"Associative","Food...Drink",80
"891",7,"Associative","Food...Drink",80
"892",8,"Associative","Food...Drink",85
"893",9,"Associative","Food...Drink",20
"894",10,"Associative","Food...Drink",90
"895",11,"Associative","Food...Drink",90
"896",12,"Associative","Food...Drink",60
"897",13,"Associative","Food...Drink",40
"898",14,"Associative","Food...Drink",62
"899",15,"Associative","Food...Drink",32
"900",16,"Associative","Food...Drink",90
"901",17,"Associative","Food...Drink",20
"902",18,"Associative","Food...Drink",90
"903",19,"Associative","Food...Drink",90
"904",20,"Associative","Food...Drink",95
"905",21,"Associative","Food...Drink",30
"906",22,"Associative","Food...Drink",80
"907",23,"Associative","Food...Drink",75
"908",24,"Associative","Food...Drink",60
"909",25,"Associative","Food...Drink",85
"910",26,"Associative","Food...Drink",30
"911",27,"Associative","Food...Drink",90
"912",28,"Associative","Food...Drink",40
"913",29,"Associative","Food...Drink",80
"914",30,"Associative","Food...Drink",75
"915",31,"Associative","Food...Drink",NA
"916",32,"Associative","Food...Drink",100
"917",33,"Associative","Food...Drink",100
"918",34,"Associative","Food...Drink",89
"919",35,"Associative","Food...Drink",85
"920",36,"Associative","Food...Drink",100
"921",37,"Associative","Food...Drink",99
"922",38,"Associative","Food...Drink",100
"923",39,"Associative","Food...Drink",50
"924",40,"Associative","Food...Drink",40
"925",41,"Associative","Food...Drink",100
"926",42,"Associative","Food...Drink",90
"927",43,"Associative","Food...Drink",85
"928",44,"Associative","Food...Drink",95
"929",45,"Associative","Food...Drink",80
"930",46,"Associative","Food...Drink",80
"931",47,"Associative","Food...Drink",95
"932",48,"Associative","Food...Drink",80
"933",49,"Associative","Food...Drink",80
"934",50,"Associative","Food...Drink",90
"935",51,"Associative","Food...Drink",35
"936",52,"Associative","Food...Drink",60
"937",53,"Associative","Food...Drink",90
"938",54,"Associative","Food...Drink",65
"939",55,"Associative","Food...Drink",70
"940",56,"Associative","Food...Drink",40
"941",57,"Associative","Food...Drink",70
"942",58,"Associative","Food...Drink",90
"943",59,"Associative","Food...Drink",90
"944",60,"Associative","Food...Drink",50
"945",61,"Associative","Food...Drink",85
"946",62,"Associative","Food...Drink",100
"947",63,"Associative","Food...Drink",70
"948",64,"Associative","Food...Drink",70
"949",65,"Associative","Food...Drink",80
"950",66,"Associative","Food...Drink",90
"951",67,"Associative","Food...Drink",50
"952",68,"Associative","Food...Drink",90
"953",69,"Associative","Food...Drink",98
"954",70,"Associative","Food...Drink",95
"955",71,"Associative","Food...Drink",90
"956",72,"Associative","Food...Drink",95
"957",73,"Associative","Food...Drink",40
"958",74,"Associative","Food...Drink",27
"959",75,"Associative","Food...Drink",98
"960",76,"Associative","Food...Drink",90
"961",77,"Associative","Food...Drink",40
"962",78,"Associative","Food...Drink",5
"963",79,"Thematic","Food...Drink",38
"964",80,"Thematic","Food...Drink",100
"965",81,"Thematic","Food...Drink",70
"966",82,"Thematic","Food...Drink",45
"967",83,"Thematic","Food...Drink",35
"968",84,"Thematic","Food...Drink",20
"969",85,"Thematic","Food...Drink",99
"970",86,"Thematic","Food...Drink",NA
"971",87,"Thematic","Food...Drink",50
"972",88,"Thematic","Food...Drink",85
"973",89,"Thematic","Food...Drink",50
"974",90,"Thematic","Food...Drink",NA
"975",91,"Thematic","Food...Drink",50
"976",92,"Thematic","Food...Drink",98
"977",93,"Thematic","Food...Drink",80
"978",94,"Thematic","Food...Drink",25
"979",95,"Thematic","Food...Drink",80
"980",96,"Thematic","Food...Drink",50
"981",97,"Thematic","Food...Drink",70
"982",98,"Thematic","Food...Drink",90
"983",99,"Thematic","Food...Drink",NA
"984",100,"Thematic","Food...Drink",90
"985",101,"Thematic","Food...Drink",100
"986",102,"Thematic","Food...Drink",10
"987",103,"Thematic","Food...Drink",42
"988",104,"Thematic","Food...Drink",87
"989",105,"Thematic","Food...Drink",5
"990",106,"Thematic","Food...Drink",70
"991",107,"Thematic","Food...Drink",70
"992",108,"Thematic","Food...Drink",90
"993",109,"Thematic","Food...Drink",50
"994",110,"Thematic","Food...Drink",90
"995",111,"Thematic","Food...Drink",100
"996",112,"Thematic","Food...Drink",75
"997",113,"Thematic","Food...Drink",98
"998",114,"Thematic","Food...Drink",NA
"999",115,"Thematic","Food...Drink",60
"1000",116,"Thematic","Food...Drink",80
"1001",117,"Thematic","Food...Drink",10
"1002",118,"Thematic","Food...Drink",99
"1003",119,"Thematic","Food...Drink",NA
"1004",120,"Thematic","Food...Drink",25
"1005",121,"Thematic","Food...Drink",100
"1006",122,"Thematic","Food...Drink",75
"1007",123,"Thematic","Food...Drink",50
"1008",124,"Thematic","Food...Drink",90
"1009",125,"Thematic","Food...Drink",80
"1010",126,"Thematic","Food...Drink",60
"1011",127,"Thematic","Food...Drink",88
"1012",128,"Thematic","Food...Drink",100
"1013",129,"Thematic","Food...Drink",100
"1014",130,"Thematic","Food...Drink",70
"1015",131,"Thematic","Food...Drink",95
"1016",132,"Thematic","Food...Drink",88
"1017",133,"Thematic","Food...Drink",95
"1018",314,"Thematic","Food...Drink",85
"1019",135,"Thematic","Food...Drink",80
"1020",136,"Thematic","Food...Drink",60
"1021",137,"Thematic","Food...Drink",90
"1022",138,"Thematic","Food...Drink",90
"1023",139,"Thematic","Food...Drink",32
"1024",140,"Thematic","Food...Drink",90
"1025",141,"Thematic","Food...Drink",25
"1026",142,"Thematic","Food...Drink",89
"1027",143,"Thematic","Food...Drink",100
"1028",144,"Thematic","Food...Drink",NA
"1029",145,"Thematic","Food...Drink",90
"1030",146,"Thematic","Food...Drink",50
"1031",147,"Semantic","Food...Drink",50
"1032",148,"Semantic","Food...Drink",60
"1033",149,"Semantic","Food...Drink",100
"1034",150,"Semantic","Food...Drink",75
"1035",151,"Semantic","Food...Drink",45
"1036",152,"Semantic","Food...Drink",78
"1037",153,"Semantic","Food...Drink",50
"1038",154,"Semantic","Food...Drink",45
"1039",155,"Semantic","Food...Drink",NA
"1040",156,"Semantic","Food...Drink",50
"1041",157,"Semantic","Food...Drink",80
"1042",158,"Semantic","Food...Drink",100
"1043",159,"Semantic","Food...Drink",60
"1044",160,"Semantic","Food...Drink",100
"1045",161,"Semantic","Food...Drink",38
"1046",162,"Semantic","Food...Drink",95
"1047",163,"Semantic","Food...Drink",60
"1048",164,"Semantic","Food...Drink",50
"1049",165,"Semantic","Food...Drink",70
"1050",166,"Semantic","Food...Drink",90
"1051",167,"Semantic","Food...Drink",90
"1052",168,"Semantic","Food...Drink",38
"1053",169,"Semantic","Food...Drink",100
"1054",170,"Semantic","Food...Drink",85
"1055",171,"Semantic","Food...Drink",65
"1056",172,"Semantic","Food...Drink",100
"1057",173,"Semantic","Food...Drink",95
"1058",174,"Semantic","Food...Drink",70
"1059",175,"Semantic","Food...Drink",100
"1060",176,"Semantic","Food...Drink",100
"1061",177,"Semantic","Food...Drink",100
"1062",178,"Semantic","Food...Drink",100
"1063",179,"Semantic","Food...Drink",50
"1064",180,"Semantic","Food...Drink",100
"1065",181,"Semantic","Food...Drink",80
"1066",182,"Semantic","Food...Drink",100
"1067",183,"Semantic","Food...Drink",95
"1068",184,"Semantic","Food...Drink",100
"1069",185,"Semantic","Food...Drink",30
"1070",186,"Semantic","Food...Drink",90
"1071",187,"Semantic","Food...Drink",60
"1072",188,"Semantic","Food...Drink",70
"1073",189,"Semantic","Food...Drink",95
"1074",190,"Semantic","Food...Drink",80
"1075",191,"Semantic","Food...Drink",80
"1076",192,"Semantic","Food...Drink",55
"1077",193,"Semantic","Food...Drink",50
"1078",194,"Semantic","Food...Drink",100
"1079",195,"Semantic","Food...Drink",90
"1080",196,"Semantic","Food...Drink",75
"1081",197,"Semantic","Food...Drink",NA
"1082",198,"Semantic","Food...Drink",70
"1083",199,"Semantic","Food...Drink",30
"1084",200,"Semantic","Food...Drink",85
"1085",201,"Semantic","Food...Drink",95
"1086",202,"Semantic","Food...Drink",90
"1087",203,"Semantic","Food...Drink",100
"1088",204,"Semantic","Food...Drink",68
"1089",205,"Semantic","Food...Drink",100
"1090",206,"Semantic","Food...Drink",80
"1091",207,"Semantic","Food...Drink",90
"1092",208,"Semantic","Food...Drink",90
"1093",209,"Semantic","Food...Drink",70
"1094",210,"Semantic","Food...Drink",75
"1095",211,"Semantic","Food...Drink",95
"1096",212,"Semantic","Food...Drink",0
"1097",213,"Semantic","Food...Drink",57
"1098",214,"Semantic","Food...Drink",100
"1099",215,"Semantic","Food...Drink",80
"1100",216,"Semantic","Food...Drink",100
"1101",217,"Semantic","Food...Drink",50
"1102",218,"Semantic","Food...Drink",70
"1103",219,"Semantic","Food...Drink",50
"1104",220,"Semantic","Food...Drink",100
"1105",221,"Semantic","Food...Drink",40
"1106",1,"Associative","Shovel...Fork",20
"1107",2,"Associative","Shovel...Fork",20
"1108",3,"Associative","Shovel...Fork",20
"1109",4,"Associative","Shovel...Fork",20
"1110",5,"Associative","Shovel...Fork",NA
"1111",6,"Associative","Shovel...Fork",5
"1112",7,"Associative","Shovel...Fork",3
"1113",8,"Associative","Shovel...Fork",0
"1114",9,"Associative","Shovel...Fork",10
"1115",10,"Associative","Shovel...Fork",23
"1116",11,"Associative","Shovel...Fork",40
